dbpedia_12467,museum museum museum museum museum museum museum museum museum museum
dbpedia_1916,album album single single single album album single single album
dbpedia_66,person fictionalcharacter film person soapcharacter award writer book writer book
dbpedia_21729,river river river river river river lake lake river river
dbpedia_5593,road road bridge ethnicgroup bridge road bridge bridge bridge bridge
dbpedia_15573,televisionshow person person televisionshow boxer film boxer person person officeholder
dbpedia_111,soccerclub soccermanager soccerclub sportsteam americanfootballleague soccerplayer soccerclub soccermanager soccermanager ncaateamseason
dbpedia_13653,person writtenwork person writer person writer person person person person
dbpedia_5758,painter saint building painter historicbuilding religiousbuilding historicplace building historicbuilding saint
dbpedia_6979,programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage programminglanguage
dbpedia_1369,politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty
dbpedia_15235,scientist scientist scientist person scientist cleric scientist scientist scientist scientist
dbpedia_18706,film film musicalartist film film actor person person artist militaryconflict
dbpedia_8168,givenname noble fictionalcharacter givenname politicalparty film song song settlement song
dbpedia_18038,election election election election election election election election election election
dbpedia_14997,scientist scientist philosopher philosopher scientist scientist scientist scientist scientist book
dbpedia_7139,food food food restaurant food food company fictionalcharacter company food
dbpedia_11711,award award award award person person person award person person
dbpedia_14165,film book saint book album book person film album album
dbpedia_1863,royalty person artist officeholder person officeholder televisionshow film soccerplayer person
dbpedia_13090,writer writer writer musicalartist scientist soccerplayer person single settlement musicalartist
dbpedia_4746,person person person person person person person person person person
dbpedia_13114,olympicevent olympicevent swimmer olympicevent olympicevent olympicevent olympicevent olympicresult olympicevent olympicevent
dbpedia_10464,ethnicgroup language ethnicgroup organisation officeholder ethnicgroup scientist ethnicgroup language ethnicgroup
dbpedia_536,fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter fictionalcharacter person person
dbpedia_20260,hospital hospital hospital hospital hospital hospital hospital hospital hospital building
dbpedia_20030,televisionshow film person televisionshow person film televisionshow musicalartist televisionepisode televisionepisode
dbpedia_22348,film single televisionshow book book soapcharacter film writtenwork writtenwork model
dbpedia_17686,person website person person person person person person person person
dbpedia_13844,book film painter person person book film musicalartist film artist
dbpedia_15334,politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty politicalparty
dbpedia_20279,company company bank company company televisionshow company company company company
dbpedia_3741,book book book book book writtenwork book book book book
dbpedia_1068,musicalartist scientist scientist givenname artist aircraft writer scientist software scientist
dbpedia_18865,basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer basketballplayer collegecoach basketballplayer collegecoach collegecoach
dbpedia_13160,play officeholder book person artwork book film person officeholder person
dbpedia_11408,venue person televisionseason person person musicalartist musicalartist artist artwork musicalartist
dbpedia_12060,album album album album album album album album album album
dbpedia_9629,person politicalparty politicalparty officeholder officeholder officeholder politicalparty officeholder officeholder officeholder
dbpedia_2555,organisation organisation organisation officeholder organisation building organisation person organisation non profitorganisation
dbpedia_20574,language language language language writer language language language language language
dbpedia_4567,software informationappliance software informationappliance videogame software videogame software software informationappliance
dbpedia_3378,station station station station station station station station station station
dbpedia_1600,cardinal cardinal christianbishop cardinal christianbishop pope diocese christianbishop cardinal cardinal
dbpedia_20731,televisionshow televisionshow musicalartist person amusementparkattraction person televisionshow televisionshow musicalartist person
